No,	 time,		 sec,	 TPG202 [mbar],	 TPG361_D1 [mbar],	 TPG361_D2 [mbar]
77,	02:16:58,	77,	2.000E-02,	1.110E+00,	1.070E+00
78,	02:17:00,	78,	2.000E-02,	1.110E+00,	1.070E+00
79,	02:17:01,	79,	1.900E-02,	1.110E+00,	1.070E+00
80,	02:17:03,	80,	1.900E-02,	1.110E+00,	1.070E+00
81,	02:17:04,	81,	1.900E-02,	1.110E+00,	1.070E+00
82,	02:17:05,	82,	1.900E-02,	1.110E+00,	1.070E+00
83,	02:17:07,	83,	1.800E-02,	1.110E+00,	1.070E+00
84,	02:17:08,	84,	1.800E-02,	1.110E+00,	1.070E+00
85,	02:17:09,	85,	1.800E-02,	1.110E+00,	1.070E+00
86,	02:17:11,	86,	1.800E-02,	1.110E+00,	1.070E+00
87,	02:17:12,	87,	1.800E-02,	1.110E+00,	1.070E+00
88,	02:17:13,	88,	1.800E-02,	1.110E+00,	1.070E+00
89,	02:17:15,	89,	1.800E-02,	1.110E+00,	1.070E+00
90,	02:17:16,	90,	1.700E-02,	1.110E+00,	1.070E+00
