No,	 time,		 sec,	 TPG202 [mbar],	 TPG361_D1 [mbar],	 TPG361_D2 [mbar]
1,	12:33:13,	0,	1.400E-01,	5.180E-03,	5.050E-03
2,	12:33:15,	1,	1.400E-01,	5.190E-03,	5.070E-03
3,	12:33:16,	2,	1.400E-01,	5.200E-03,	5.060E-03
4,	12:33:17,	3,	1.400E-01,	5.190E-03,	5.050E-03
5,	12:33:19,	4,	1.400E-01,	5.190E-03,	5.040E-03
6,	12:33:20,	5,	1.400E-01,	5.180E-03,	5.070E-03
7,	12:33:21,	6,	1.400E-01,	5.180E-03,	5.050E-03
8,	12:33:23,	7,	1.400E-01,	5.190E-03,	5.050E-03
9,	12:33:24,	8,	1.400E-01,	5.170E-03,	5.080E-03
10,	12:33:25,	9,	1.400E-01,	5.190E-03,	5.060E-03
11,	12:33:27,	10,	1.400E-01,	5.170E-03,	5.060E-03
12,	12:33:28,	11,	1.400E-01,	5.180E-03,	5.050E-03
13,	12:33:29,	12,	1.400E-01,	5.180E-03,	5.050E-03
14,	12:33:30,	13,	1.400E-01,	5.190E-03,	5.050E-03
15,	12:33:32,	14,	1.400E-01,	5.190E-03,	5.060E-03
16,	12:33:33,	15,	1.400E-01,	5.190E-03,	5.060E-03
17,	12:33:34,	16,	1.400E-01,	5.200E-03,	5.060E-03
18,	12:33:36,	17,	1.400E-01,	5.180E-03,	5.050E-03
19,	12:33:37,	18,	1.400E-01,	5.180E-03,	5.080E-03
20,	12:33:38,	19,	1.400E-01,	5.200E-03,	5.060E-03
21,	12:33:40,	20,	1.400E-01,	5.180E-03,	5.040E-03
22,	12:33:41,	21,	1.400E-01,	5.180E-03,	5.030E-03
23,	12:33:42,	22,	1.400E-01,	5.180E-03,	5.040E-03
24,	12:33:43,	23,	1.400E-01,	5.180E-03,	5.060E-03
25,	12:33:45,	24,	1.400E-01,	5.190E-03,	5.030E-03
26,	12:33:46,	25,	1.400E-01,	5.180E-03,	5.040E-03
27,	12:33:47,	26,	1.400E-01,	5.190E-03,	5.040E-03
28,	12:33:49,	27,	1.400E-01,	5.190E-03,	5.050E-03
29,	12:33:50,	28,	1.400E-01,	5.190E-03,	5.060E-03
30,	12:33:51,	29,	1.400E-01,	5.190E-03,	5.060E-03
31,	12:33:53,	30,	1.400E-01,	5.080E-03,	2.130E-03
32,	12:33:54,	31,	1.300E-01,	4.980E-03,	9.850E-04
33,	12:33:55,	33,	9.300E-02,	5.240E-03,	5.150E-04
34,	12:33:56,	34,	7.800E-02,	9.990E-03,	3.430E-04
35,	12:33:58,	35,	6.500E-02,	1.000E-02,	2.430E-04
36,	12:33:59,	36,	6.500E-02,	9.990E-03,	1.710E-04
37,	12:34:00,	37,	3.900E-02,	9.990E-03,	1.200E-04
38,	12:34:02,	38,	3.300E-02,	9.990E-03,	8.900E-05
39,	12:34:03,	39,	2.800E-02,	1.000E-02,	7.700E-05
40,	12:34:04,	40,	2.100E-02,	9.990E-03,	5.660E-05
41,	12:34:06,	41,	1.900E-02,	9.990E-03,	4.430E-05
42,	12:34:07,	42,	1.800E-02,	9.990E-03,	3.590E-05
43,	12:34:08,	43,	1.500E-02,	9.990E-03,	3.740E-05
44,	12:34:10,	44,	1.400E-02,	9.990E-03,	3.280E-05
45,	12:34:11,	45,	1.200E-02,	1.000E-02,	2.980E-05
46,	12:34:12,	46,	1.200E-02,	9.990E-03,	2.760E-05
47,	12:34:13,	47,	1.100E-02,	9.990E-03,	2.580E-05
48,	12:34:15,	48,	1.000E-02,	9.990E-03,	2.440E-05
49,	12:34:16,	49,	1.000E-02,	9.990E-03,	2.290E-05
50,	12:34:17,	50,	1.000E-02,	1.000E-02,	2.210E-05
51,	12:34:19,	51,	9.900E-03,	9.990E-03,	2.150E-05
52,	12:34:20,	52,	9.800E-03,	9.990E-03,	2.090E-05
53,	12:34:21,	53,	9.700E-03,	9.990E-03,	2.050E-05
54,	12:34:23,	54,	9.700E-03,	9.990E-03,	2.010E-05
55,	12:34:24,	55,	9.700E-03,	9.990E-03,	1.970E-05
56,	12:34:25,	56,	9.600E-03,	9.980E-03,	1.940E-05
57,	12:34:27,	57,	9.500E-03,	9.990E-03,	1.910E-05
58,	12:34:28,	58,	9.500E-03,	9.990E-03,	1.880E-05
59,	12:34:29,	59,	9.500E-03,	1.000E-02,	1.850E-05
60,	12:34:30,	60,	9.500E-03,	9.990E-03,	1.830E-05
61,	12:34:32,	61,	9.500E-03,	1.000E-02,	1.810E-05
62,	12:34:33,	62,	9.500E-03,	9.990E-03,	1.790E-05
63,	12:34:34,	63,	9.400E-03,	1.000E-02,	1.760E-05
64,	12:34:36,	64,	9.400E-03,	9.990E-03,	1.750E-05
65,	12:34:37,	65,	9.400E-03,	9.990E-03,	1.730E-05
66,	12:34:38,	66,	9.400E-03,	9.990E-03,	1.710E-05
67,	12:34:40,	67,	9.400E-03,	9.990E-03,	1.690E-05
68,	12:34:41,	68,	9.400E-03,	9.990E-03,	1.680E-05
69,	12:34:42,	69,	9.400E-03,	9.990E-03,	1.660E-05
70,	12:34:44,	70,	9.400E-03,	9.990E-03,	1.650E-05
71,	12:34:45,	71,	9.400E-03,	9.980E-03,	1.630E-05
72,	12:34:46,	72,	9.300E-03,	9.990E-03,	1.620E-05
73,	12:34:48,	73,	9.300E-03,	9.990E-03,	1.610E-05
74,	12:34:49,	74,	9.300E-03,	9.990E-03,	1.600E-05
75,	12:34:50,	75,	9.300E-03,	1.000E-02,	1.590E-05
76,	12:34:52,	76,	9.300E-03,	9.990E-03,	1.570E-05
77,	12:34:53,	77,	9.300E-03,	9.990E-03,	1.560E-05
78,	12:34:54,	78,	9.300E-03,	1.000E-02,	1.550E-05
79,	12:34:56,	79,	9.300E-03,	1.000E-02,	1.540E-05
80,	12:34:57,	80,	9.300E-03,	9.990E-03,	1.530E-05
81,	12:34:59,	81,	9.200E-03,	9.990E-03,	1.530E-05
82,	12:35:00,	82,	9.200E-03,	9.990E-03,	1.520E-05
83,	12:35:01,	83,	9.200E-03,	9.990E-03,	1.510E-05
84,	12:35:02,	84,	9.200E-03,	9.990E-03,	1.500E-05
85,	12:35:04,	85,	9.200E-03,	9.990E-03,	1.490E-05
86,	12:35:05,	86,	9.200E-03,	9.990E-03,	1.480E-05
87,	12:35:06,	87,	9.200E-03,	9.990E-03,	1.480E-05
88,	12:35:08,	88,	9.200E-03,	9.990E-03,	1.470E-05
89,	12:35:09,	89,	9.200E-03,	9.990E-03,	1.460E-05
90,	12:35:10,	90,	9.200E-03,	9.990E-03,	1.460E-05
91,	12:35:12,	91,	9.200E-03,	9.990E-03,	1.450E-05
92,	12:35:13,	92,	9.200E-03,	9.990E-03,	1.440E-05
93,	12:35:14,	93,	9.200E-03,	9.990E-03,	1.440E-05
94,	12:35:16,	94,	9.200E-03,	9.990E-03,	1.430E-05
95,	12:35:17,	95,	9.200E-03,	9.990E-03,	1.430E-05
96,	12:35:18,	96,	9.200E-03,	9.990E-03,	1.420E-05
97,	12:35:20,	98,	9.200E-03,	9.990E-03,	1.420E-05
98,	12:35:21,	99,	9.200E-03,	9.990E-03,	1.410E-05
99,	12:35:22,	100,	9.200E-03,	1.000E-02,	1.410E-05
100,	12:35:24,	101,	9.200E-03,	9.990E-03,	1.400E-05
101,	12:35:25,	102,	9.200E-03,	1.000E-02,	1.400E-05
102,	12:35:26,	103,	9.200E-03,	9.990E-03,	1.390E-05
103,	12:35:28,	104,	9.200E-03,	9.990E-03,	1.390E-05
104,	12:35:29,	105,	9.200E-03,	9.990E-03,	1.380E-05
105,	12:35:30,	106,	9.200E-03,	1.000E-02,	1.380E-05
106,	12:35:32,	107,	9.200E-03,	9.990E-03,	1.380E-05
107,	12:35:33,	108,	9.200E-03,	9.990E-03,	1.370E-05
108,	12:35:35,	109,	9.200E-03,	9.990E-03,	1.370E-05
109,	12:35:36,	110,	9.200E-03,	9.990E-03,	1.360E-05
110,	12:35:37,	111,	9.200E-03,	1.000E-02,	1.360E-05
111,	12:35:39,	112,	9.100E-03,	9.980E-03,	1.360E-05
112,	12:35:40,	113,	9.100E-03,	9.990E-03,	1.350E-05
113,	12:35:41,	114,	9.100E-03,	9.990E-03,	1.350E-05
114,	12:35:43,	115,	9.100E-03,	9.990E-03,	1.350E-05
115,	12:35:44,	116,	9.100E-03,	1.000E-02,	1.340E-05
