-7.908334963e-11;-2.255677248e-10;-2.530335451e-10;-2.652405764e-10;-2.713440920e-10;-2.591370607e-10;-2.103089357e-10;-9.434213871e-11;-2.415170895e-11;5.214223643e-11;9.791860366e-11;1.192809084e-10;1.345396974e-10;1.040221193e-10;5.214223643e-11;-1.194467769e-11;-6.992807618e-11;-1.034974122e-10;-1.157044434e-10;-7.908334963e-11;2.467641609e-11;1.101256349e-10;1.772643069e-10;1.864195803e-10;1.925230959e-10;1.803160647e-10;1.253844240e-10;6.740102551e-11;9.417627016e-12;-3.330698240e-11;-5.772104492e-11;-7.908334963e-11;-8.518686526e-11;-1.004456543e-10;-1.370667481e-10;-1.706360841e-10;-1.919983888e-10;-1.858948732e-10;-9.434213871e-11;1.857290046e-11;1.040221193e-10;1.436949709e-10;1.375914553e-10;1.192809084e-10;9.181508803e-11;3.383168954e-11;-2.415170895e-11;-6.687631837e-11;-9.434213871e-11;-9.129038089e-11;-6.077280274e-11;-1.194467769e-11;4.298696298e-11;7.655629895e-11;1.131773927e-10;1.253844240e-10;1.040221193e-10;7.045278332e-11;1.857290046e-11;3.314111385e-12;1.246938483e-11;3.993520517e-11;7.655629895e-11;7.960805677e-11;7.045278332e-11;5.519399425e-11;1.552114265e-11;-8.892919877e-12;-2.789404246e-12;4.298696298e-11;8.876333021e-11;1.314879396e-10;1.497984865e-10;1.436949709e-10;1.162291506e-10;6.740102551e-11;1.857290046e-11;-3.025522458e-11;-6.077280274e-11;-4.246225585e-11;-1.194467769e-11;2.772817391e-11;6.129750988e-11;8.265981458e-11;1.040221193e-10;1.040221193e-10;7.350454114e-11;3.993520517e-11;3.993520517e-11;3.383168954e-11;3.993520517e-11;5.519399425e-11;5.519399425e-11;4.298696298e-11;2.162465828e-11;-2.720346677e-11;-6.382456055e-11;-1.126526856e-10;-1.248597169e-10;-9.434213871e-11;-2.415170895e-11;6.434926769e-11;8.876333021e-11;1.467467287e-10;1.162291506e-10;7.045278332e-11;3.383168954e-11;-1.804819332e-11;-6.687631837e-11;-8.518686526e-11;-8.518686526e-11;-9.739389652e-11;-1.187562012e-10;-1.523255372e-10;-1.675843263e-10;-1.828431154e-10;-1.645325685e-10;-9.434213871e-11;1.246938483e-11;6.740102551e-11;9.486684585e-11;1.040221193e-10;8.571157240e-11;4.909047861e-11;-2.789404246e-12;-4.856577148e-11;-1.004456543e-10;-1.248597169e-10
-5.390634765e-11;9.257802748e-11;1.108885744e-10;1.353026369e-10;1.536131838e-10;1.444579103e-10;1.047850587e-10;7.731923841e-11;5.900869151e-11;2.849111336e-11;2.238759773e-11;2.849111336e-11;1.323232428e-11;-2.033701168e-11;-4.780283202e-11;-7.832041018e-11;-1.179932618e-10;-1.271485352e-10;-1.240967774e-10;-1.027344727e-10;7.128808654e-12;1.078368166e-10;1.688719729e-10;1.749754885e-10;1.688719729e-10;1.414061525e-10;9.562978530e-11;4.985341807e-11;-5.078222607e-12;-3.864755858e-11;-4.169931639e-11;-8.129980423e-12;4.069814462e-11;5.900869151e-11;7.426748059e-11;9.562978530e-11;1.108885744e-10;8.952626967e-11;5.595693370e-11;4.077050839e-12;-1.118173824e-11;4.077050839e-12;2.238759773e-11;2.238759773e-11;4.077050839e-12;-3.864755858e-11;-8.747568362e-11;-1.118897461e-10;-1.515625977e-10;-1.485108399e-10;-8.747568362e-11;1.018056647e-11;4.680166025e-11;5.900869151e-11;7.731923841e-11;1.047850587e-10;9.257802748e-11;6.206044933e-11;1.628408210e-11;-5.078222607e-12;-2.026464792e-12;4.077050839e-12;-2.026464792e-12;4.077050839e-12;1.018056647e-11;-2.033701168e-11;-5.390634765e-11;-7.221689454e-11;-5.695810547e-11;-2.026464792e-12;4.985341807e-11;1.017333009e-10;9.868154311e-11;9.868154311e-11;6.816396496e-11;2.238759773e-11;-1.423349605e-11;-7.526865236e-11;-1.240967774e-10;-1.485108399e-10;-1.424073243e-10;-1.118897461e-10;-7.526865236e-11;-5.085458984e-11;-2.644052731e-11;-1.728525387e-11;-2.338876950e-11;-8.129980423e-12;2.238759773e-11;2.543935555e-11;3.459462899e-11;2.849111336e-11;2.543935555e-11;7.128808654e-12;-3.254404295e-11;-9.357919925e-11;-1.302002930e-10;-1.485108399e-10;-1.057862305e-10;-6.916513673e-11;-5.078222607e-12;1.078368166e-10;1.627684572e-10;1.810790041e-10;1.566649416e-10;1.078368166e-10;5.595693370e-11;-1.423349605e-11;-6.000986328e-11;-6.916513673e-11;-7.526865236e-11;-8.442392581e-11;-8.137216799e-11;-9.052744144e-11;-9.357919925e-11;-1.057862305e-10;-1.088379883e-10;-1.088379883e-10;-8.137216799e-11;-2.644052731e-11;7.128808654e-12;2.849111336e-11;4.069814462e-11;1.933583992e-11;-3.254404295e-11;-7.832041018e-11;-1.271485352e-10;-1.485108399e-10
1.636744478e-10;1.758814791e-10;1.789332369e-10;1.941920260e-10;1.911402682e-10;1.819849947e-10;1.453639009e-10;8.127698682e-11;3.550061959e-11;-2.858629453e-11;-5.910387268e-11;-5.605211487e-11;-3.163805234e-11;-3.774156797e-11;-6.215563050e-11;-1.109837555e-10;-1.353978181e-10;-1.384495759e-10;-1.231907868e-10;-7.131090394e-11;2.024183052e-11;8.432874464e-11;1.301051119e-10;1.575709322e-10;1.514674166e-10;1.270533541e-10;8.432874464e-11;3.244886178e-11;-2.248277890e-11;-5.605211487e-11;-6.520738831e-11;-5.605211487e-11;-1.637926327e-11;3.550061959e-11;6.601819775e-11;1.270533541e-10;1.392603853e-10;1.209498384e-10;8.432874464e-11;3.550061959e-11;8.034799255e-12;-1.943102108e-11;-1.943102108e-11;1.719007270e-11;3.550061959e-11;8.034799255e-12;-5.300035705e-11;-9.877672428e-11;-1.384495759e-10;-1.506566071e-10;-1.476048493e-10;-1.048802399e-10;-1.637926327e-11;5.075940867e-11;7.212171338e-11;5.686292430e-11;4.160413522e-11;4.983041440e-12;-4.384508361e-11;-8.046617739e-11;-5.910387268e-11;-2.248277890e-11;2.329358833e-11;5.686292430e-11;8.738050245e-11;1.178980806e-10;1.056910493e-10;6.906995556e-11;4.465589304e-11;2.329358833e-11;1.719007270e-11;2.939710396e-11;3.855237741e-11;2.634534615e-11;-1.120474191e-12;-4.689684142e-11;-8.351793520e-11;-1.140355134e-10;-1.384495759e-10;-1.292943024e-10;-9.267320865e-11;-1.120474191e-12;9.043226027e-11;1.270533541e-10;1.606226900e-10;1.545191744e-10;1.301051119e-10;8.127698682e-11;1.719007270e-11;-1.943102108e-11;-5.910387268e-11;-9.267320865e-11;-1.109837555e-10;-1.170872712e-10;-1.231907868e-10;-1.628636384e-10;-1.750706697e-10;-1.720189118e-10;-1.415013337e-10;-6.520738831e-11;1.719007270e-11;7.517347119e-11;1.056910493e-10;1.178980806e-10;9.653577590e-11;5.381116649e-11;1.413831489e-11;-4.384508361e-11;-8.656969302e-11;-1.018284821e-10;-1.018284821e-10;-6.215563050e-11;-2.858629453e-11;-1.120474191e-12;1.719007270e-11;2.634534615e-11;3.244886178e-11;4.983041440e-12;-4.172232006e-12;1.719007270e-11;3.244886178e-11;2.329358833e-11;-4.172232006e-12;-5.605211487e-11;-1.109837555e-10;-1.628636384e-10;-2.086400056e-10;-2.300023103e-10
5.624303599e-11;1.905203799e-10;1.844168642e-10;1.752615908e-10;1.538992861e-10;1.203299501e-10;5.319127818e-11;-1.740362497e-12;-4.141321410e-11;-7.498255007e-11;-8.108606570e-11;-6.887903443e-11;-5.972376099e-11;-5.362024536e-11;-6.277551880e-11;-9.634485477e-11;-1.329659486e-10;-1.268624329e-10;-7.498255007e-11;-7.843878127e-12;6.845006726e-11;1.050711610e-10;1.233817079e-10;1.081229189e-10;9.286412978e-11;5.624303599e-11;4.363153134e-12;-3.836145628e-11;-8.108606570e-11;-7.498255007e-11;-2.005090939e-11;4.403600473e-11;1.447440126e-10;1.966238955e-10;1.935721377e-10;2.118826846e-10;1.935721377e-10;1.752615908e-10;1.294852236e-10;5.624303599e-11;-1.740362497e-12;-2.615442502e-11;-4.141321410e-11;-3.836145628e-11;-5.362024536e-11;-1.116036438e-10;-1.665352845e-10;-1.970528627e-10;-1.756905580e-10;-8.108606570e-11;-2.920618283e-11;3.182897347e-11;1.172781923e-10;1.416922548e-10;1.386404970e-10;9.286412978e-11;4.708776255e-11;1.311395319e-12;-5.362024536e-11;-9.939661259e-11;-7.803430788e-11;-3.225794065e-11;2.572545784e-11;1.020194032e-10;1.874686221e-10;2.301932315e-10;2.210379580e-10;1.783133486e-10;1.203299501e-10;5.013952036e-11;1.046666876e-11;-2.005090939e-11;-3.225794065e-11;-4.141321410e-11;-6.277551880e-11;-9.939661259e-11;-1.451729798e-10;-1.970528627e-10;-2.092598939e-10;-1.878975892e-10;-1.573800111e-10;-1.177071595e-10;-8.108606570e-11;-4.446497191e-11;1.311395319e-12;2.572545784e-11;1.657018440e-11;-7.843878127e-12;-5.362024536e-11;-9.024133914e-11;-1.146554017e-10;-1.238106751e-10;-1.024483704e-10;-9.329309696e-11;-9.634485477e-11;-9.939661259e-11;-1.268624329e-10;-1.573800111e-10;-1.482247376e-10;-9.939661259e-11;-2.310266720e-11;4.708776255e-11;6.845006726e-11;9.591588759e-11;8.370885633e-11;5.013952036e-11;1.657018440e-11;-2.615442502e-11;-6.887903443e-11;-8.108606570e-11;-5.056848754e-11;2.572545784e-11;9.591588759e-11;1.661063173e-10;1.752615908e-10;1.600028017e-10;1.477957705e-10;1.020194032e-10;4.098424692e-11;-4.792120312e-12;-7.843878127e-12;1.311395319e-12;4.363153134e-12;-4.751672973e-11;-1.177071595e-10;-1.482247376e-10;-1.604317689e-10;-1.299141907e-10
7.979879163e-11;9.200582289e-11;8.895406508e-11;8.285054945e-11;7.979879163e-11;6.454000256e-11;4.012594003e-11;-1.175394283e-11;-5.447855224e-11;-7.889261477e-11;-7.889261477e-11;-5.753031006e-11;-1.175394283e-11;3.097066659e-11;4.928121348e-11;8.895406508e-11;1.255751589e-10;1.347304323e-10;1.103163698e-10;6.148824474e-11;1.571187751e-11;1.876363533e-11;3.707418222e-11;3.402242440e-11;2.791890877e-11;-8.702185013e-12;-6.058206787e-11;-1.094101929e-10;-1.307724976e-10;-1.155137086e-10;-2.396097409e-11;2.486715096e-11;1.103163698e-10;1.682997683e-10;1.896620730e-10;1.835585574e-10;1.499892214e-10;9.505758071e-11;3.707418222e-11;-3.311624754e-11;-6.973734132e-11;-7.584085695e-11;-6.058206787e-11;-1.785745846e-11;1.266011969e-11;4.012594003e-11;4.622945566e-11;4.317769785e-11;2.791890877e-11;4.928121348e-11;5.233297129e-11;5.843648692e-11;5.843648692e-11;4.928121348e-11;5.843648692e-11;4.317769785e-11;2.791890877e-11;-1.480570064e-11;-8.804788821e-11;-9.720316166e-11;-8.194437258e-11;-8.702185013e-12;7.064351819e-11;8.285054945e-11;8.590230726e-11;7.674703382e-11;8.895406508e-11;5.538472911e-11;4.530884330e-13;-4.532327880e-11;-7.278909914e-11;-6.973734132e-11;-7.584085695e-11;-7.889261477e-11;-1.246689820e-10;-1.551865601e-10;-1.734971070e-10;-1.918076539e-10;-1.734971070e-10;-1.094101929e-10;-3.921976317e-11;5.843648692e-11;1.164198854e-10;1.225234010e-10;1.042128542e-10;7.064351819e-11;3.097066659e-11;-2.396097409e-11;-7.584085695e-11;-1.033066773e-10;-8.499613040e-11;-4.532327880e-11;6.556604064e-12;7.979879163e-11;1.682997683e-10;1.957655886e-10;1.835585574e-10;1.286269167e-10;6.759176037e-11;2.486715096e-11;-5.650427198e-12;-2.701273191e-11;-2.701273191e-11;-3.921976317e-11;-8.194437258e-11;-1.338242554e-10;-1.765488649e-10;-2.253769899e-10;-2.375840212e-10;-2.131699586e-10;-1.612900758e-10;-8.804788821e-11;4.530884330e-13;8.895406508e-11;1.347304323e-10;1.072646120e-10;5.843648692e-11;4.530884330e-13;-6.973734132e-11;-1.155137086e-10;-1.216172242e-10;-9.109964603e-11;-4.532327880e-11;-2.090921627e-11;-5.650427198e-12;-2.701273191e-11;-6.058206787e-11;-9.109964603e-11
-6.194105378e-11;1.333714464e-10;1.303196886e-10;1.059056261e-10;3.571519631e-11;-1.311292873e-11;-5.278578033e-11;-8.940687411e-11;-1.077174210e-10;-9.551038974e-11;-5.278578033e-11;-1.921644436e-11;4.792222758e-11;1.150608995e-10;1.364232042e-10;1.760960558e-10;1.821995715e-10;1.394749620e-10;1.028538683e-10;5.402574321e-11;2.350816505e-11;2.145860346e-12;2.145860346e-12;-1.311292873e-11;-3.752699125e-11;-6.804456941e-11;-1.199244523e-10;-1.534937882e-10;-1.534937882e-10;-1.107691788e-10;-5.583753815e-11;5.197618162e-12;9.980211044e-11;1.364232042e-10;1.303196886e-10;1.242161730e-10;8.149156355e-11;4.181871195e-11;-1.311292873e-11;-6.194105378e-11;-7.719984285e-11;-7.719984285e-11;-6.194105378e-11;-6.194105378e-11;-3.752699125e-11;1.435289161e-11;4.487046976e-11;5.402574321e-11;6.928453228e-11;5.707750102e-11;2.655992287e-11;5.197618162e-12;1.435289161e-11;8.249375977e-12;-1.006117092e-11;-5.888929596e-11;-1.168726945e-10;-1.504420304e-10;-1.473902726e-10;-1.382349992e-10;-1.046656632e-10;2.145860346e-12;7.233629010e-11;1.272679308e-10;1.852513293e-10;1.852513293e-10;1.486302355e-10;9.369859481e-11;3.571519631e-11;-1.616468655e-11;-3.447523344e-11;-2.531995999e-11;-7.009413100e-12;5.197618162e-12;5.197618162e-12;-2.837171781e-11;-6.194105378e-11;-1.199244523e-10;-1.199244523e-10;-6.499281159e-11;-1.311292873e-11;5.707750102e-11;1.059056261e-10;1.150608995e-10;9.369859481e-11;6.012925884e-11;2.045640724e-11;-3.142347562e-11;-7.414808504e-11;-8.940687411e-11;-7.109632722e-11;-3.142347562e-11;-1.616468655e-11;1.740464942e-11;7.233629010e-11;1.181126573e-10;1.120091417e-10;8.454332136e-11;3.571519631e-11;-3.957655285e-12;-1.311292873e-11;-7.009413100e-12;-7.009413100e-12;-3.957655285e-12;-1.311292873e-11;-4.668226470e-11;-6.499281159e-11;-8.635511630e-11;-1.016139054e-10;-8.635511630e-11;-2.531995999e-11;2.961168068e-11;4.181871195e-11;6.318101665e-11;6.623277447e-11;4.181871195e-11;2.145860346e-12;-4.363050688e-11;-8.025160067e-11;-1.016139054e-10;-9.856214756e-11;-8.025160067e-11;-6.194105378e-11;-3.752699125e-11;-3.142347562e-11;-4.363050688e-11;-6.499281159e-11;-6.804456941e-11
-9.393682712e-11;1.287469642e-11;6.771180785e-12;-2.374639737e-11;-5.731573334e-11;-9.698858494e-11;-1.366614365e-10;-1.641272569e-10;-1.610754991e-10;-1.549719834e-10;-9.088506931e-11;-1.459112392e-11;1.044274309e-10;1.654625872e-10;2.173424700e-10;2.295495013e-10;2.020836810e-10;1.532555559e-10;9.832391525e-11;4.339227457e-11;-5.435850476e-12;-3.595342863e-11;-5.426397552e-11;-7.562628023e-11;-1.030921006e-10;-1.488684678e-10;-1.854895616e-10;-1.854895616e-10;-1.488684678e-10;-9.698858494e-11;-1.153936611e-11;5.559930583e-11;1.074791887e-10;1.349450090e-10;1.349450090e-10;1.013756731e-10;5.559930583e-11;3.719422970e-12;-3.595342863e-11;-6.647100678e-11;-9.393682712e-11;-7.867803804e-11;-2.069463955e-11;5.254754802e-11;1.166344621e-10;1.441002825e-10;1.776696184e-10;1.868248919e-10;1.441002825e-10;9.222039961e-11;5.254754802e-11;3.118524331e-11;9.822938600e-12;-5.435850476e-12;-1.459112392e-11;-3.290167081e-11;-8.783331149e-11;-1.214026475e-10;-1.488684678e-10;-1.488684678e-10;-1.091956162e-10;-3.595342863e-11;6.475457928e-11;1.074791887e-10;1.349450090e-10;1.379967668e-10;1.166344621e-10;7.390985272e-11;9.822938600e-12;-4.205694426e-11;-5.731573334e-11;-3.900518645e-11;2.202996986e-11;8.306512617e-11;1.532555559e-10;2.112389544e-10;2.142907122e-10;1.837731341e-10;1.563073137e-10;1.166344621e-10;7.085809491e-11;2.813348549e-11;-8.487608292e-12;-3.290167081e-11;-6.341924897e-11;-1.091956162e-10;-1.519202256e-10;-1.824378038e-10;-1.854895616e-10;-1.702307725e-10;-1.641272569e-10;-1.061438584e-10;-3.290167081e-11;2.508172768e-11;9.222039961e-11;1.166344621e-10;1.044274309e-10;7.390985272e-11;2.813348549e-11;-1.153936611e-11;-5.426397552e-11;-8.783331149e-11;-1.030921006e-10;-1.214026475e-10;-1.610754991e-10;-1.732825303e-10;-1.854895616e-10;-1.915930772e-10;-1.854895616e-10;-1.458167100e-10;-7.257452241e-11;3.118524331e-11;7.696161054e-11;1.105309465e-10;1.105309465e-10;8.916864180e-11;2.508172768e-11;-3.900518645e-11;-8.172979586e-11;-1.030921006e-10;-8.172979586e-11;-2.984991300e-11;3.719422970e-12;4.949579020e-11;1.135827043e-10;1.624108294e-10;1.624108294e-10;1.257897356e-10
-1.273154282e-10;2.527246254e-11;1.001367346e-11;-5.245115613e-12;-3.271093595e-11;-5.102148284e-11;-7.238378755e-11;-1.181601548e-10;-1.334189439e-10;-1.242636704e-10;-7.848730318e-11;-3.576269377e-11;2.832422036e-11;1.320839861e-10;1.717568377e-10;1.687050799e-10;1.351357439e-10;8.935937666e-11;4.358300943e-11;-1.745214687e-11;-6.933202974e-11;-9.069433444e-11;-9.984960789e-11;-1.029013657e-10;-1.090048813e-10;-1.364707017e-10;-1.852988267e-10;-1.914023423e-10;-1.791953111e-10;-1.273154282e-10;-5.712499847e-11;3.910157833e-12;5.273828288e-11;8.630761885e-11;9.851465011e-11;7.410058759e-11;4.358300943e-11;6.961915649e-12;-5.102148284e-11;-8.764257663e-11;-9.374609226e-11;-5.102148284e-11;-1.134863124e-11;7.410058759e-11;1.534462908e-10;2.175332049e-10;2.541542987e-10;2.541542987e-10;1.992226580e-10;1.259804704e-10;7.410058759e-11;3.137597817e-11;2.222070473e-11;2.527246254e-11;4.968652506e-11;6.799707196e-11;8.325586103e-11;7.715234540e-11;5.884179851e-11;3.442773599e-11;4.053125162e-11;4.358300943e-11;5.273828288e-11;7.410058759e-11;7.715234540e-11;6.189355632e-11;1.916894691e-11;-1.745214687e-11;-6.933202974e-11;-1.212119126e-10;-1.425742173e-10;-1.120566391e-10;-1.059531235e-10;-8.153906100e-11;-5.245115613e-12;7.715234540e-11;1.259804704e-10;1.595498064e-10;1.168251970e-10;4.663476725e-11;3.910157833e-12;-3.271093595e-11;-4.796972503e-11;-5.407324066e-11;-6.017675629e-11;-8.153906100e-11;-1.212119126e-10;-1.730917955e-10;-2.036093736e-10;-1.822470689e-10;-1.364707017e-10;-5.407324066e-11;2.527246254e-11;8.325586103e-11;1.412392595e-10;1.564980486e-10;1.412392595e-10;8.325586103e-11;1.306543128e-11;-3.271093595e-11;-7.848730318e-11;-1.029013657e-10;-8.153906100e-11;-6.628027192e-11;-3.881445158e-11;-1.134863124e-11;6.961915649e-12;2.832422036e-11;-8.296873428e-12;-2.355566250e-11;-1.134863124e-11;1.611718909e-11;1.001367346e-11;6.961915649e-12;-1.440038906e-11;-3.881445158e-11;-6.933202974e-11;-1.212119126e-10;-1.486777329e-10;-1.578330064e-10;-1.151083970e-10;-3.576269377e-11;6.189355632e-11;1.687050799e-10;2.053261736e-10;1.870156268e-10;1.351357439e-10;5.579004069e-11
1.410962084e-10;2.207765358e-11;9.870622316e-12;7.153488702e-13;-2.064695584e-11;-5.726804962e-11;-1.152514481e-10;-1.640795732e-10;-1.793383622e-10;-1.488207841e-10;-8.778562777e-11;-2.369871365e-11;5.564698955e-11;1.258374193e-10;1.533032396e-10;1.716137865e-10;1.563549975e-10;1.166821459e-10;6.480226299e-11;7.153488702e-13;-5.421629181e-11;-6.947508088e-11;-6.337156525e-11;-4.506101836e-11;-1.759519802e-11;6.818864501e-12;4.954347392e-11;1.075268724e-10;1.471997240e-10;1.563549975e-10;1.288891771e-10;8.921632552e-11;3.733644265e-11;1.902589576e-11;7.153488702e-13;-2.369871365e-11;-6.337156525e-11;-9.388914341e-11;-1.213549637e-10;-1.488207841e-10;-1.579760575e-10;-1.335619950e-10;-9.388914341e-11;2.512941139e-11;1.441479662e-10;2.051831225e-10;1.990796069e-10;1.716137865e-10;1.258374193e-10;5.869874736e-11;9.870622316e-12;-2.980222928e-11;-4.200926054e-11;-2.369871365e-11;-1.759519802e-11;-2.064695584e-11;-3.895750273e-11;-5.421629181e-11;-9.083738559e-11;-1.152514481e-10;-1.152514481e-10;-7.252683870e-11;-2.369871365e-11;-5.388166760e-12;3.733644265e-11;7.090577862e-11;8.616456770e-11;7.395753644e-11;2.207765358e-11;-3.590574491e-11;-5.421629181e-11;-4.811277618e-11;3.767106686e-12;7.700929425e-11;1.594067553e-10;2.021313647e-10;1.990796069e-10;1.807690600e-10;1.197339037e-10;6.175050518e-11;9.870622316e-12;-3.590574491e-11;-6.337156525e-11;-5.421629181e-11;-5.421629181e-11;-8.168211214e-11;-1.091479325e-10;-1.457690263e-10;-1.640795732e-10;-1.427172685e-10;-9.083738559e-11;-2.369871365e-11;4.649171610e-11;8.006105207e-11;1.014233568e-10;9.837159896e-11;7.090577862e-11;2.207765358e-11;-2.369871365e-11;-6.031980744e-11;-1.060961747e-10;-9.694090122e-11;-7.557859651e-11;-3.285398710e-11;-5.388166760e-12;9.870622316e-12;3.733644265e-11;4.954347392e-11;4.343995829e-11;3.428468484e-11;3.767106686e-12;-2.336408945e-12;-1.454344021e-11;-2.064695584e-11;-5.116453399e-11;-9.388914341e-11;-1.488207841e-10;-1.945971513e-10;-2.159594560e-10;-2.098559404e-10;-1.488207841e-10;-5.421629181e-11;3.428468484e-11;1.319409349e-10;1.441479662e-10;1.349926927e-10;1.044751146e-10;4.038820047e-11
2.160788516e-10;2.992162484e-11;5.507562315e-12;2.992162484e-11;4.212865610e-11;5.738744518e-11;7.569799207e-11;6.959447644e-11;4.518041391e-11;2.076635139e-11;2.381810921e-11;5.507562315e-12;2.455804499e-12;2.381810921e-11;4.212865610e-11;4.212865610e-11;1.771459358e-11;-2.806177365e-11;-7.383814088e-11;-1.104592347e-10;-1.165627503e-10;-1.074074769e-10;-7.078638307e-11;1.771459358e-11;1.123190859e-10;1.764060000e-10;2.038718203e-10;1.947165469e-10;1.458884218e-10;6.959447644e-11;2.455804499e-12;-5.247583618e-11;-9.520044559e-11;-1.074074769e-10;-1.226662659e-10;-1.531838441e-10;-1.898049379e-10;-2.233742738e-10;-2.569436098e-10;-2.081154848e-10;-1.745461488e-10;-1.196145081e-10;-5.247583618e-11;4.212865610e-11;6.959447644e-11;8.790502333e-11;8.180150770e-11;4.518041391e-11;-1.585474239e-11;-6.163110962e-11;-8.299341433e-11;-8.909692996e-11;-9.825220341e-11;-5.857935181e-11;2.455804499e-12;8.485326551e-11;1.794577578e-10;2.252341250e-10;2.252341250e-10;1.886130312e-10;1.458884218e-10;9.095678114e-11;3.907689828e-11;1.771459358e-11;8.559320130e-12;-1.890650021e-11;-4.942407836e-11;-1.013039612e-10;-1.470803285e-10;-1.959084535e-10;-2.081154848e-10;-1.837014222e-10;-1.257180237e-10;-6.468286744e-11;-1.585474239e-11;5.128392954e-11;1.275778749e-10;1.458884218e-10;1.001120546e-10;3.907689828e-11;8.559320130e-12;-3.111353147e-11;-5.857935181e-11;-5.247583618e-11;-3.416528928e-11;-1.280298458e-11;2.455804499e-12;2.686986702e-11;3.602514047e-11;2.686986702e-11;1.161107795e-11;2.381810921e-11;1.771459358e-11;1.466283576e-11;2.992162484e-11;2.076635139e-11;-1.585474239e-11;-6.773462525e-11;-1.165627503e-10;-1.592873597e-10;-1.959084535e-10;-1.623391175e-10;-1.226662659e-10;-9.825220341e-11;-2.501001584e-11;5.128392954e-11;1.306296327e-10;1.611472109e-10;1.275778749e-10;8.790502333e-11;2.686986702e-11;-1.890650021e-11;-2.501001584e-11;-6.699468947e-12;2.686986702e-11;4.518041391e-11;6.043920299e-11;6.959447644e-11;4.823217173e-11;1.466283576e-11;-3.721704710e-11;-6.699468947e-12;2.992162484e-11;7.569799207e-11;7.874974988e-11;6.959447644e-11;4.212865610e-11;-9.751226762e-12
